ogc_fid,sector,cod_col,name,NEIGHBORHOOD,alias,AliasType,GISID,uid
1714,2,205,COLONIA MIRAMESI,MIRAMESI,MIRAMESI,Default,162,02-MIRXXX-001
1029,11,1106,COLONIA MIRAMONTES,MIRAMONTES,MIRAMONTES,Default,1145,11-MIRXXX-001
9661,23,2318,COLONIA MODELO,MODELO,MODELO,Default,684,23-MODXXX-001
5323,24,2409,COLONIA MODESTO RODAS ALVARADO,MODESTO RODAS ALVARADO,MODESTO RODAS ALVARADO,Default,460,24-MODROD-001
1312,9,909,COLONIA MODESTO ROSAS ALVARADO,MODESTO ROSAS ALVARADO,MODESTO ROSAS ALVARADO,Default,833,09-MODROS-001
8110,29,0,COLONIA MOLOLOA,MOLOLOA,MOLOLOA,Default,1200,29-MOLXXX-001
125,7,703,COLONIA MONSE√ëOR FIALLOS,MONSEÑOR FIALLOS,MONSEÑOR FIALLOS,Default,200,07-MONFIA-001
94,33,3304,MONTA√ëA DE AZACUALPA,MONTAÑA DE AZACUALPA,MONTAÑA DE AZACUALPA,Default,444,33-MONAZA-001
3905,10,1015,COLONIA MONTE CARMELO,MONTE CARMELO,MONTE CARMELO,Default,327,10-MONCAR-001
14841,13,1322,RESIDENCIAL MONTE CARMELO,MONTE CARMELO,MONTE CARMELO,Default,1187,13-MONCAR-001
1903,25,2534,COLONIA MONTE DE LOS OLIVOS,MONTE DE LOS OLIVOS,MONTE DE LOS OLIVOS,Default,429,25-MONOLI-001
568,26,2605,COLONIA MONTE FRESCO,MONTE FRESCO,MONTE FRESCO,Default,934,26-MONFRE-001
5,38,,RESIDENCIAL MONTE REAL,MONTE REAL,MONTE REAL,Default,749,38-MONREA-001
988,36,4601,MONTE REDONDO,MONTE REDONDO,MONTE REDONDO,Default,347,36-MONRED-001
106,46,4601,MONTE REDONDO,MONTE REDONDO,MONTE REDONDO,Default,473,46-MONRED-001
2902,17,1715,COLONIA MONTE VERDE,MONTE VERDE,MONTE VERDE,Default,987,17-MONVER-001
1395,10,1015,COLONIA MONTECARLO,MONTECARLO,MONTECARLO,Default,319,10-MONXXX-001
1,22,2219,COLONIA MONTELIMAR,MONTELIMAR,MONTELIMAR,Default,500,22-MONXXX-001
7734,21,2120,COLONIA MONTERREY,MONTERREY,MONTERREY,Default,253,21-MONXXX-001
11809,21,0,COLONIA MONTERREY NORTE,MONTERREY NORTE,MONTERREY NORTE,Default,59,21-MONNOR-001
1671,13,1383,COLONIA MONTES DE BENDCION,MONTES DE BENDCION,MONTES DE BENDCION,Default,83,13-MONBEN-001
9717,21,2112,COLONIA MONTES DE SINAI,MONTES DE SINAI,MONTES DE SINAI,Default,183,21-MONSIN-001
14707,21,2111,MONTES DE SINAI,MONTES DE SINAI,MONTES DE SINAI,Default,1051,21-MONSIN-002
901,5,504,BARRIO MORAZAN,MORAZAN,MORAZAN,Default,863,05-MORXXX-001
1817,32,3204,MUNUARE,MUNUARE,MUNUARE,Default,692,32-MUNXXX-001
6825,21,2147,COLONIA BRISAS DE JACALEAPA O LOMAS DE NAVOO I ETAPA,NAVOO,NAVOO,Default,53,21-BRIJAC-001
1839,1,106,BARRIO NGUANACASTE,NGUANACASTE,NGUANACASTE,Default,1173,01-NGUXXX-001
1,SECTOR 19,,COLONIA NORA DE MELGAR,NORA DE MELGAR,NORA DE MELGAR,Default,442,SECTOR 19-NORMEL-001
5032,13,1376,RESIDENCIAL NORTE FRESCO,NORTE FRESCO,NORTE FRESCO,Default,785,13-NORFRE-001
56,36,,NUEVA ALDEA,NUEVA ALDEA,NUEVA ALDEA,Default,1020,36-NUEALD-001
65,39,3902,NUEVA  ALDEA,NUEVA ALDEA,NUEVA ALDEA,Default,1388,39-NUEALD-001
1872,12,1217,COLONIA NUEVA AMANECER,NUEVA AMANECER,NUEVA AMANECER,Default,455,12-NUEAMA-001
9170,29,2928,RESIDENCIAL LA TRAVESIA,RESIDENCIAL LA TRAVESIA,RESIDENCIAL LA TRAVESIA,Default,512,29-TRAXXX-002
2060,25,2527,COLONIA NUEVA CAPITAL,NUEVA CAPITAL,NUEVA CAPITAL,Default,502,25-NUECAP-001
14587,25,2527,NUEVA CAPITAL,NUEVA CAPITAL,NUEVA CAPITAL,Default,1251,25-NUECAP-003
5956,35,3529,NUEVA CONCEPCION,NUEVA CONCEPCION,NUEVA CONCEPCION,Default,318,35-NUECON-001
3332,25,2526,COLONIA NUEVA DANLI,NUEVA DANLI,NUEVA DANLI,Default,499,25-NUEDAN-001
13232,13,1347,COLONIA NUEVA ERA,NUEVA ERA,NUEVA ERA,Default,5,13-NUEERA-001
10837,16,616,COLONIA NUEVA ERA,NUEVA ERA,NUEVA ERA,Default,228,16-NUEERA-002
25699,13,1347,RESIDENCIAL NUEVA ERA,NUEVA ERA,NUEVA ERA,Default,1196,13-NUEERA-002
25679,13,1386,NUEVA ESPA√ëA,NUEVA ESPAÑA,NUEVA ESPAÑA,Default,462,13-NUEESP-001
4286,13,1386,COLONIA NUEVA ESPA√ëA,NUEVA ESPAÑA,NUEVA ESPAÑA,Default,1183,13-NUEESP-002
1697,12,1221,COLONIA NUEVA ESPERANZA,NUEVA ESPERANZA,NUEVA ESPERANZA,Default,1078,12-NUEESP-001
2070,55,5510,NUEVA FLORES,NUEVA FLORES,NUEVA FLORES,Default,24,55-NUEFLO-001
3378,13,1385,COLONIA NUEVA GALILEA,NUEVA GALILEA,NUEVA GALILEA,Default,569,13-NUEGAL-001
3797,13,1372,COLONIA NUEVA JERUSALEN,NUEVA JERUSALEN,NUEVA JERUSALEN,Default,330,13-NUEJER-001
13325,25,0,COLONIA NUEVA JERUSALEN No.2,NUEVA JERUSALEN No.2,NUEVA JERUSALEN No.2,Default,1348,25-NUEJER-001
67,32,3219,COLONIA NUEVA ORIENTAL,NUEVA ORIENTAL,NUEVA ORIENTAL,Default,378,32-NUEORI-001
1996,13,1304,COLONIA NUEVA OROCUINA,NUEVA OROCUINA,NUEVA OROCUINA,Default,517,13-NUEORO-001
8827,25,2531,COLONIA NUEVA PROVIDENCIA,NUEVA PROVIDENCIA,NUEVA PROVIDENCIA,Default,892,25-NUEPRO-001
1519,9,928,COLONIA NUEVA SANTA ROSA,NUEVA SANTA ROSA,NUEVA SANTA ROSA,Default,994,09-NUESAN-001
4918,29,2903,COLONIA NUEVA SUAPA,NUEVA SUAPA,NUEVA SUAPA,Default,316,29-NUESUA-001
9767,29,2903,NUEVA SUYAPA,NUEVA SUYAPA,NUEVA SUYAPA,Default,634,29-NUESUY-001
2318,16,1630,COLONIA NUEVA VIERA,NUEVA VIERA,NUEVA VIERA,Default,364,16-NUEVIE-001
1,8,0,COLONIA NUEVA VIERA,NUEVA VIERA,NUEVA VIERA,Default,643,08-NUEVIE-001
5230,24,2423,COLONIA NUEVAS DELICIAS,NUEVAS DELICIAS,NUEVAS DELICIAS,Default,451,24-NUEDEL-001
3068,16,1640,COLONIA NUEVO EDEN,NUEVO EDEN,NUEVO EDEN,Default,1126,16-NUEEDE-001
1788,28,2308,COLONIA SAN JOSE DE LOARQUE,SAN JOSE DE LOARQUE,SAN JOSE DE LOARQUE,Default,577,28-SANJOS-001
420,41,4122,NUEVO SACRAMENTO,NUEVO SACRAMENTO,NUEVO SACRAMENTO,Default,321,41-NUESAC-001
3097,16,1630,COLONIA NUEVO VIERA,NUEVO VIERA,NUEVO VIERA,Default,1015,16-NUEVIE-002
12023,25,2510,COLONIA NUEVOS HORIZONTES,NUEVOS HORIZONTES,NUEVOS HORIZONTES,Default,1054,25-NUEHOR-001
5562,7,738,COLONIA OBRERA,OBRERA,OBRERA,Default,1197,07-OBRXXX-001
8068,29,2914,COLONIA OJO DE AGUA,OJO DE AGUA,OJO DE AGUA,Default,893,29-OJOAGU-001
4857,28,0,"OJO DE AGUA, YAGUACIRE","OJO DE AGUA, YAGUACIRE","OJO DE AGUA, YAGUACIRE",Default,1081,28-OJOAGU-001
4344,22,2208,COLONIA OSCAR A. FLORES,OSCAR A. FLORES,OSCAR A. FLORES,Default,788,22-OSCAXX-001
1779,12,1236,COLONIA OSCAR CASTRO TEJADA,OSCAR CASTRO TEJADA,OSCAR CASTRO TEJADA,Default,1124,12-OSCCAS-001
13913,23,2374,RESIDENCIAL PACIFICO HILLS,PACIFICO HILLS,PACIFICO HILLS,Default,986,23-PACHIL-001
524,4,417,BARRIO PALCALTAGUA,PALCALTAGUA,PALCALTAGUA,Default,1164,04-PALXXX-003
141,5,501,COLONIA PALERMO,PALERMO,PALERMO,Default,371,05-PALXXX-001
57,23,2330,RESIDENCIAL PALMA REAL,PALMA REAL,PALMA REAL,Default,551,23-PALREA-001
419,4,433,COLONIA PALMIRA,PALMIRA,PALMIRA,Default,276,04-PALXXX-001
632,21,2154,RESIDENCIAL PARIS,PARIS,PARIS,Default,815,21-PARXXX-001
14520,21,2155,PARQUE EMPRESARIAL,PARQUE EMPRESARIAL,PARQUE EMPRESARIAL,Default,1207,21-PAREMP-001
238,10,1012,COLONIA PAYAQUI,PAYAQUI,PAYAQUI,Default,1004,10-PAYXXX-001
2558,7,707,COLONIA PEDREGALITO N¬∫2,PEDREGALITO N¬∫2,PEDREGALITO N¬∫2,Default,1347,07-PEDNO2-001
2017,28,0,PENDIENTE NOMBRE,PENDIENTE NOMBRE,PENDIENTE NOMBRE,Default,562,28-PENNOM-001
3747,27,0,PENDIENTE NOMBRE DE COLONIA,PENDIENTE NOMBRE DE,PENDIENTE NOMBRE DE,Default,999,27-PENNOM-001
1,11,1108,COLONIA PEREZ,PEREZ,PEREZ,Default,366,11-PERXXX-001
1385,12,1226,COLONIA PERITOS MERCANTILES,PERITOS MERCANTILES,PERITOS MERCANTILES,Default,1151,12-PERMER-001
1791,6,607,BARRIO PERPETUO SOCORRO,PERPETUO SOCORRO,PERPETUO SOCORRO,Default,1171,06-PERSOC-001
5296,8,801,PICACHITO,PICACHITO,PICACHITO,Default,302,08-PICXXX-001
579,8,801,COLONIA PICACHITO,PICACHITO,PICACHITO,Default,1247,08-PICXXX-002
1659,13,1369,COLONIA RAMON AMAYA AMADOR,RAMON AMAYA AMADOR,RAMON AMAYA AMADOR,Default,1174,13-RAMAMA-001
6068,9,911,RESIDENCIAL PINARES,PINARES,PINARES,Default,413,09-PINXXX-001
1862,32,3215,PINARES DE ORIENTE,PINARES DE ORIENTE,PINARES DE ORIENTE,Default,810,32-PINORI-001
1931,32,3215,PINARES DE ORIENTE ( LA CALERA ),PINARES DE ORIENTE ( LA CALERA ),PINARES DE ORIENTE ( LA CALERA ),Default,1252,32-PINORI-002
252,41,4103,RESIDENCIAL PINARES DE SANTA CRUZ,PINARES DE SANTA CRUZ,PINARES DE SANTA CRUZ,Default,685,41-PINSAN-001
1867,32,3201,PINARES DEL UYUCA (VILLA NUEVA),PINARES DEL UYUCA (VILLA NUEVA),PINARES DEL UYUCA (VILLA NUEVA),Default,761,32-PINUYU-002
1868,32,3201,PINARES DEL UYUCA(VILLA NUEVA),PINARES DEL UYUCA(VILLA NUEVA),PINARES DEL UYUCA(VILLA NUEVA),Default,487,32-PINUYU-001
344,36,,RESIDENCIAL PINO VERDE,PINO VERDE,PINO VERDE,Default,982,36-PINVER-001
4183,12,1225,COLONIA PLAN DE LAS COLINAS,PLAN DE LAS COLINAS,PLAN DE LAS COLINAS,Default,1225,12-PLACOL-001
1,12,1225,COLONIA PLAN DE LAS LOMAS,PLAN DE LAS LOMAS,PLAN DE LAS LOMAS,Default,138,12-PLALOM-001
1020,26,2601,COLONIA PLAN DE LOS PINOS,PLAN DE LOS PINOS,PLAN DE LOS PINOS,Default,482,26-PLAPIN-001
10882,7,730,COLONIA PLANES DEL BERINCHE,PLANES DEL BERINCHE,PLANES DEL BERINCHE,Default,582,07-PLABER-001
1119,25,2529,COLONIA PLANES DEL MOGOTE,PLANES DEL MOGOTE,PLANES DEL MOGOTE,Default,867,25-PLAMOG-001
5437,20,2027,RESIDENCIAL PLAZA,PLAZA,PLAZA,Default,1318,20-PLAXXX-001
8171,7,715,COLONIA POLICARPO PAZ GARCIA,POLICARPO PAZ GARCIA,POLICARPO PAZ GARCIA,Default,1006,07-POLPAZ-001
5621,21,0,COLONIA POPULAR,POPULAR,POPULAR,Default,1201,21-POPXXX-003
4077,24,0,PORTAL DE LAS FLORES,PORTAL DE LAS FLORES,PORTAL DE LAS FLORES,Default,1129,24-PORFLO-001
9689,23,2367,RESIDENCIAL PORTAL DEL BOSQUE,PORTAL DEL BOSQUE,PORTAL DEL BOSQUE,Default,1317,23-PORBOS-001
10867,16,1657,RESIDENCIAL PORTAL DEL SOL,PORTAL DEL SOL,PORTAL DEL SOL,Default,1009,16-PORSOL-001
892,56,5607,POTRERILLOS RIO ABAJO,POTRERILLOS RIO ABAJO,POTRERILLOS RIO ABAJO,Default,1148,56-POTRIO-001
6026,35,,RESIDENCIAL PRADERAS DIGNAS,PRADERAS DIGNAS,PRADERAS DIGNAS,Default,1316,35-PRADIG-001
10728,16,0,RESIDENCIAL PRADOS UNIVERSITARIOS,PRADOS UNIVERSITARIOS,RESIDENCIAL PRADOS UNIVERSITARIOS,Default,421,16-PRAUNI-001
11818,16,1621,PRADOS UNIVERSITARIOS,PRADOS UNIVERSITARIOS,PRADOS UNIVERSITARIOS,Agency variations,1111,16-PRAUNI-002
3129,24,2430,COLONIA PREDIOS DEL RECREO,PREDIOS DEL RECREO,PREDIOS DEL RECREO,Default,821,24-PREREC-001
18479,13,1379,COLONIA PRIMERO DE DICIEMBRE,PRIMERO DE DICIEMBRE,PRIMERO DE DICIEMBRE,Default,305,13-PRIDIC-001
4252,21,0,COLONIA PROFESOR EUGENIO MATUTE CANIZALEZ,PROFESOR EUGENIO MATUTE CANIZALEZ,PROFESOR EUGENIO MATUTE CANIZALEZ,Default,1346,21-PROEUG-001
3074,22,2226,COLONIA PROVIDENCIA,PROVIDENCIA,PROVIDENCIA,Default,324,22-PROXXX-001
2849,13,1377,COLONIA PUEBLO NUEVO,PUEBLO NUEVO,COLONIA PUEBLO NUEVO,Default,117,13-PUENUE-001
163,4,413,BARRIO PUEBLO NUEVO,BARRIO PUEBLO NUEVO,PUEBLO NUEVO,Default,237,04-PUENUE-001
2339,17,1728,RESIDENCIAL PUERA DEL SOL,PUERA DEL SOL,PUERA DEL SOL,Default,1141,17-PUESOL-001
18570,7,716,COLONIA PUNTA ARENA,PUNTA ARENA,PUNTA ARENA,Default,648,07-PUNARE-001
2699,2,0,BARRIO PUNTA CALIENTE,PUNTA CALIENTE,PUNTA CALIENTE,Default,728,02-PUNCAL-001
2046,11,1103,COLONIA QUEZADA,QUEZADA,QUEZADA,Default,393,11-QUEXXX-001
7993,35,3527,QUINTA ISABEL,QUINTA ISABEL,QUINTA ISABEL,Default,1232,35-QUIISA-001
19,45,4509,QUINTAS GUAJINIQUIL,QUINTAS GUAJINIQUIL,QUINTAS GUAJINIQUIL,Default,238,45-QUIGUA-001
7632,18,0,RESIDENCIAL QUINTAS SAN IGNACIO,QUINTAS SAN IGNACIO,QUINTAS SAN IGNACIO,Default,1210,18-QUISAN-001
215,42,4209,QUINTAS ZAMBRANO,QUINTAS ZAMBRANO,QUINTAS ZAMBRANO,Default,128,42-QUIZAM-001
381,7,708,COLONIA RAFAEL LEONARDO CALLEJAS,RAFAEL LEONARDO CALLEJAS,RAFAEL LEONARDO CALLEJAS,Default,903,07-RAFLEO-001
12301,21,2148,COLONIA RAMON ALVAREZ MALDONADO,RAMON ALVAREZ MALDONADO,RAMON ALVAREZ MALDONADO,Default,84,21-RAMALV-001
1909,16,1629,RESIDENCIAL MAYA,MAYA,MAYA,Default,1254,16-MAYXXX-001
20,10,1024,COLONIA REPARTO MANDOFER,REPARTO MANDOFER,REPARTO MANDOFER,Default,69,10-REPMAN-001
8191,16,1644,RES EL MOLINON,RES EL MOLINON,RES EL MOLINON,Default,263,16-MOLXXX-001
10938,16,1647,VILLA COLONIA,VILLA COLONIAL,VILLA COLONIAL,Default,907,16-VILCOL-001
2488,16,1625,RES VILLA UNIVERSITARIA,RES VILLA UNIVERSITARIA,RES VILLA UNIVERSITARIA,Default,691,16-VILUNI-001
1271,16,1646,RES_LOMAS DEL PRADO NORTE,RES_LOMAS DEL PRADO NORTE,RES_LOMAS DEL PRADO NORTE,Default,1389,16-RESLOM-001
878,16,1652,RES_PRADO VERDE,RES_PRADO VERDE,RES_PRADO VERDE,Default,440,16-RESPRA-001
13311,23,0,RESIDENCIAL DEL CAMPO,DEL CAMPO,DEL CAMPO,Default,522,23-CAMXXX-001
1305,16,1650,RES_VILLA D ESTE,RES_VILLA D ESTE,RES_VILLA D ESTE,Default,524,16-RESVIL-002
1877,16,1645,RES_VILLA OLIMPUS,RES_VILLA OLIMPUS,RES_VILLA OLIMPUS,Default,803,16-RESVIL-005
2022,16,1625,RES_VILLA UNIVER 1 ETP,RES_VILLA UNIVER 1 ETP,RES_VILLA UNIVER 1 ETP,Default,1055,16-RESVIL-006
2180,16,1625,RES_VILLA UNIVER 2 ETP,RES_VILLA UNIVER 2 ETP,RES_VILLA UNIVER 2 ETP,Default,478,16-RESVIL-001
2567,16,1625,RES_VILLA UNIVERSITARIA 1 ETAPA,RES_VILLA UNIVERSITARIA 1,RES_VILLA UNIVERSITARIA 1,Default,679,16-RESVIL-003
1481,16,,RES_VILLAS DEL MILANO,RES_VILLAS DEL MILANO,RES_VILLAS DEL MILANO,Default,707,16-RESVIL-004
266,36,,RES. LA ARBOLEDA,RES. LA ARBOLEDA,RES. LA ARBOLEDA,Default,15,36-ARBVIL-001
4562,28,2834,RES. VILLA LOS NAPOLEONES,RES. VILLA LOS NAPOLEONES,RES. VILLA LOS NAPOLEONES,Default,1155,28-VILNAP-001
2691,26,2608,RESIDENCIAL LAS CAMPANAS,LAS CAMPANAS,LAS CAMPANAS,Default,469,26-CAMXXX-001
1886,18,1821,RESIDEDNCIAL SAN JUAN,RESIDEDNCIAL SAN JUAN,RESIDEDNCIAL SAN JUAN,Default,592,18-RESSAN-001
3337,35,3535,COLONIA REYNEL FUNEZ,REYNEL FUNEZ,REYNEL FUNEZ,Default,372,35-REYFUN-001
885,56,5608,RIO ABAJO,RIO ABAJO,RIO ABAJO,Default,894,56-RIOABA-001
1925,55,5513,RIO ABAJO,RIO ABAJO,RIO ABAJO,Default,938,55-RIOABA-004
1888,55,5513,RIO ABAJO K8,RIO ABAJO K8,RIO ABAJO K8,Default,45,55-RIOABA-001
1956,55,5518,RIO ABAJO SITIO SAN JORGE,RIO ABAJO SITIO SAN JORGE,RIO ABAJO SITIO SAN JORGE,Default,654,55-RIOABA-003
2114,55,5513,"RIO ABAJO,CASA VERDE","RIO ABAJO,CASA VERDE","RIO ABAJO,CASA VERDE",Default,337,55-RIOABA-002
3425,22,2207,COLONIA JARDINES DE SAN JOSE,JARDINES DE SAN JOSE,JARDINES DE SAN JOSE,Default,1024,22-JARSAN-001
1622,9,924,COLONIA RIO ALTO,RIO ALTO,RIO ALTO,Default,206,09-RIOALT-001
1463,21,2102,COLONIA RIO GRANDE NORTE,RIO GRANDE NORTE,RIO GRANDE NORTE,Default,683,21-RIOGRA-001
478,21,2103,COLONIA RIO GRANDE SUR,RIO GRANDE SUR,RIO GRANDE SUR,Default,944,21-RIOGRA-002
963,56,5609,RIO HONDO,RIO HONDO,RIO HONDO,Default,1175,56-RIOHON-001
1224,54,5403,RIO HONDO,RIO HONDO,RIO HONDO,Default,1269,54-RIOHON-001
3615,24,2405,COLONIA RIVAS,RIVAS,RIVAS,Default,149,24-RIVXXX-001
64,22,2220,COLONIA RIVERAS DE LA VEGA,RIVERAS DE LA VEGA,RIVERAS DE LA VEGA,Default,1065,22-RIVVEG-001
1119,17,1731,RIVIERA DEL TRAPICHE IV,RIVIERA DEL TRAPICHE IV,RIVIERA DEL TRAPICHE IV,Default,650,17-RIVTRA-001
3232,22,2203,COLONIA ROBERTO SUAZO CORDOVA,ROBERTO SUAZO CORDOVA,ROBERTO SUAZO CORDOVA,Default,223,22-ROBSUA-001
1654,9,919,COLONIA ROBERTO SUAZO CORDOVA,ROBERTO SUAZO CORDOVA,ROBERTO SUAZO CORDOVA,Default,486,09-ROBSUA-001
7354,23,2304,RESIDENCIAL ROBLE ALTO,ROBLE ALTO,ROBLE ALTO,Default,1315,23-ROBALT-001
7406,23,2343,RESIDENCIAL ROBLE OESTE,ROBLE OESTE,ROBLE OESTE,Default,1314,23-ROBOES-002
7350,23,2342,RESIDENCIAL  ROBLE OESTE III ETAPA,ROBLE OESTE III,ROBLE OESTE III,Default,1241,23-ROBOES-001
39,6,616,COLONIA RODRIGUEZ,RODRIGUEZ,RODRIGUEZ,Default,873,06-RODXXX-001
12507,21,2118,COLONIA ROMA,ROMA,ROMA,Default,802,21-ROMXXX-001
16669,7,0,COLONIA ROSALINDA,ROSALINDA,ROSALINDA,Default,409,07-ROSXXX-001
10828,16,1621,RSIDENCIAL ECO VIVIENDAS,RESIDENCIAL ECO VIVIENDAS,RESIDENCIAL ECO VIVIENDAS,Default,1058,16-RSIECO-001
142,17,1707,COLONIA RUBEN ANTUNEZ,RUBEN ANTUNEZ,RUBEN ANTUNEZ,Default,351,17-RUBANT-001
1062,10,1002,COLONIA RUBEN DARIO,RUBEN DARIO,RUBEN DARIO,Default,93,10-RUBDAR-001
9133,16,,S/N,S/N,S/N,Default,732,16-SNXXXX-001
1788,16,0,S/n,S/n,S/n,Default,751,16-SNXXXX-002
83,39,3901,SABANA LARGA (SAN MATIAS),SABANA LARGA (SAN MATIAS),SABANA LARGA (SAN MATIAS),Default,767,39-SABLAR-001
570,4,419,BARRIO SABANAGRANDE,SABANAGRANDE,SABANAGRANDE,Default,9,04-SABXXX-001
6160,16,1624,BARRIO SABANAGRANDE,SABANAGRANDE,SABANAGRANDE,Default,116,16-SABXXX-001
3855,10,,SABANAGRANDE,SABANAGRANDE,SABANAGRANDE,Default,658,10-SABXXX-001
3648,10,1025,BARRIO SABANAGRANDE,SABANAGRANDE,SABANAGRANDE,Default,1150,10-SABXXX-002
1505,8,823,COLONIA SAGASTUME,SAGASTUME,SAGASTUME,Default,546,08-SAGXXX-001
4956,28,2808,SALIDA AL SUR,SALIDA AL SUR,SALIDA AL SUR,Default,397,28-SALALX-001
12157,20,2010,COLONIA SAN ANGEL,SAN ANGEL,SAN ANGEL,Default,267,20-SANANG-001
5960,35,3540,SAN ANTONIO DE PADUA,SAN ANTONIO DE PADUA,SAN ANTONIO DE PADUA,Default,235,35-SANANT-001
5793,13,1380,COLONIA SAN BUENAVENTURA,SAN BUENAVENTURA,SAN BUENAVENTURA,Default,884,13-SANBUE-001
474,4,407,COLONIA SAN CARLOS,SAN CARLOS,SAN CARLOS,Default,239,04-SANCAR-001
2396,7,735,COLONIA SAN CRISTOBAL,SAN CRISTOBAL,SAN CRISTOBAL,Default,1277,07-SANCRI-001
37,44,4410,SAN FCO DE SOROGUARA,SAN FCO DE SOROGUARA,SAN FCO DE SOROGUARA,Default,972,44-SANFCO-001
409,4,412,BARRIO SAN FELIPE,SAN FELIPE,SAN FELIPE,Default,38,04-SANFEL-001
5535,13,1311,COLONIA SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO,Default,1096,13-SANFRA-001
30,44,4410,SAN FRANCISCO DE SOROGUARA,SAN FRANCISCO DE SOROGUARA,SAN FRANCISCO DE SOROGUARA,Default,714,44-SANFRA-002
38,44,4410,SAN FRANCISCO SOROGUARA,SAN FRANCISCO SOROGUARA,SAN FRANCISCO SOROGUARA,Default,349,44-SANFRA-001
6215,17,1727,SAN IGNACIO,SAN IGNACIO,SAN IGNACIO,Default,839,17-SANIGN-002
1937,12,1204,BARRIO SAN JORGE,SAN JORGE,SAN JORGE,Default,1045,12-SANJOR-001
835,20,2018,COLONIA LOMAS DE SAN JOSE,LOMAS DE SAN JOSE,LOMAS DE SAN JOSE,Default,573,20-LOMSAN-001
835,20,2018,COLONIA LOMAS DE SAN JOSE,LOMAS DE SAN JOSE,LOMAS SAN JOSE,Agency variations,573,20-LOMSAN-001
2524,2,208,COLONIA SAN JOSE DE LA MONTA√ëA,SAN JOSE DE LA MONTAÑA,SAN JOSE DE LA MONTAÑA,Default,355,02-SANJOS-001
7616,21,2111,COLONIA SAN JOSE DE LA PE√ëA,SAN JOSE DE LA PEÑA,SAN JOSE DE LA PEÑA,Default,909,21-SANJOS-002
12084,21,2114,COLONIA SAN JOSE DE LA VEGA,SAN JOSE DE LA VEGA,SAN JOSE DE LA VEGA,Default,1385,21-SANJOS-005
1996,12,1205,COLONIA TILOARQUE,TILOARQUE,TILOARQUE,Default,417,12-TILXXX-001
8095,21,2119,COLONIA SAN JOSE DE LOS LLANOS,SAN JOSE DE LOS LLANOS,SAN JOSE DE LOS LLANOS,Default,1049,21-SANJOS-003
13311,7,770,COLONIA VILLA SAN JOSE,VILLA SAN JOSE,VILLA SAN JOSE,Default,313,07-VILSAN-001
158,55,0,RESIDENCIAL SAN JOSE,RESIDENCIAL SAN JOSE,SAN JOSE,Default,590,55-SANJOS-002
1957,55,5518,RIO ABAJO(SAN JOSE),RIO ABAJO(SAN JOSE),RIO ABAJO(SAN JOSE),Default,1199,55-RIOABA-005
2103,55,5518,SAN JOSE ( RIO ABAJO ),SAN JOSE ( RIO ABAJO ),SAN JOSE ( RIO ABAJO ),Default,1310,55-SANJOS-003
3271,2,0,SAN JOSE DE LA MONTA√ëA,SAN JOSE DE LA MONTAÑA,SAN JOSE DE LA MONTAÑA,Default,1013,02-SANJOS-002
14698,21,0,SAN JOSE DE LA VEGA,SAN JOSE DE LA VEGA,SAN JOSE DE LA VEGA,Default,383,21-SANJOS-001
1154,54,5412,SAN JOSE DE LINEAS,SAN JOSE DE LINEAS,SAN JOSE DE LINEAS,Default,597,54-SANJOS-001
1236,18,1821,RESIDENCIAL SAN JUAN,SAN JUAN,SAN JUAN,Default,828,18-SANJUA-001
8881,25,2516,COLONIA SAN JUAN BOSCO,SAN JUAN BOSCO,SAN JUAN BOSCO,Default,923,25-SANJUA-001
17678,13,1339,BARRIO SAN JUAN DE DIOS,SAN JUAN DE DIOS,SAN JUAN DE DIOS,Default,608,13-SANJUA-001
1335,6,628,BARRIO SAN JUAN DE DIOS,SAN JUAN DE DIOS,SAN JUAN DE DIOS,Default,786,06-SANJUA-001
16663,7,0,COLONIA SAN JUAN DEL NORTE,SAN JUAN DEL NORTE,SAN JUAN DEL NORTE,Default,405,07-SANJUA-001
18472,7,753,SAN JUAN DEL NORTE,SAN JUAN DEL NORTE,SAN JUAN DEL NORTE,Default,1309,07-SANJUA-003
7,52,5201,SAN JUANCITO,SAN JUANCITO,SAN JUANCITO,Default,203,52-SANJUA-001
12343,25,2532,COLONIA SAN LORENZO,SAN LORENZO,SAN LORENZO,Default,655,25-SANLOR-001
3752,24,2408,COLONIA SAN LUIS,SAN LUIS,SAN LUIS,Default,1001,24-SANLUI-001
9446,7,740,BARRIO SAN MARTIN,SAN MARTIN,SAN MARTIN,Default,713,07-SANMAR-001
66,39,3901,SAN MATIAS,SAN MATIAS,SAN MATIAS,Default,335,39-SANMAT-001
14353,20,2010,COLONIA SAN MIGUEL,SAN MIGUEL,SAN MIGUEL,Default,1386,20-SANMIG-001
1,54,5439,COLONIA SAN MIGUEL ARCANGEL,SAN MIGUEL ARCANGEL,SAN MIGUEL ARCANGEL,Default,885,54-SANMIG-001
920,56,5604,SAN NICOLAS RIO HONDO,SAN NICOLAS RIO HONDO,SAN NICOLAS RIO HONDO,Default,1308,56-SANNIC-001
634,3,304,BARRIO SAN PABLO,SAN PABLO,SAN PABLO,Default,510,03-SANPAB-001
1218,11,1105,COLONIA SAN RAFAEL,SAN RAFAEL,SAN RAFAEL,Default,44,11-SANRAF-001
